Date,Open,High,Low,Close,Moving Average 21,Moving Average 43,Moving Average 178,Wilder's RSI 14,Commodity Channel Index (CCI) 14
12/3/2019 2:28:00 PM,336.06,336.23,336.05,336.19,336.2862,335.8816,335.1962,49.45452,-35.92706
12/3/2019 2:30:00 PM,336.2,336.25,336.02,336.15,336.2724,335.9121,335.205,48.26128,-36.28347
12/3/2019 2:32:00 PM,336.15,336.45,335.93,336.37,336.2733,335.9419,335.2156,54.72964,27.69787
12/3/2019 2:34:00 PM,336.37,336.74,336.37,336.67,336.2833,335.9835,335.2281,61.75216,190.9007
12/3/2019 2:36:00 PM,336.68,336.68,336.39,336.5,336.2848,336.023,335.2392,56.41182,139.7785
12/3/2019 2:38:00 PM,336.5,336.7,336.43,336.7,336.2971,336.0616,335.2525,60.716,140.3773
12/3/2019 2:40:00 PM,336.7,336.73,336.5,336.53,336.3024,336.0947,335.2643,55.68269,112.4349
12/3/2019 2:42:00 PM,336.53,336.59,336.42,336.51,336.3076,336.1202,335.2754,55.10429,71.71188
12/3/2019 2:44:00 PM,336.51,336.7,336.35,336.37,336.3057,336.1432,335.2815,51.10025,52.80023
12/3/2019 2:46:00 PM,336.37,336.54,336.33,336.5,336.3091,336.1653,335.2885,54.41254,43.14202
12/3/2019 2:48:00 PM,336.5,336.67,336.41,336.65,336.3233,336.1907,335.2963,57.95147,69.0466
12/3/2019 2:50:00 PM,336.65,336.69,336.37,336.44,336.329,336.2116,335.305,51.87944,39.1313
12/3/2019 2:52:00 PM,336.44,336.95,336.42,336.89,336.3633,336.2435,335.3159,61.24971,127.8561
12/3/2019 2:54:00 PM,336.9,337.68,336.86,337.46,336.4114,336.2898,335.3296,69.38205,297.3593
12/3/2019 2:56:00 PM,337.46,337.76,337.27,337.76,336.4838,336.3437,335.3468,72.63723,252.4804
12/3/2019 2:58:00 PM,337.75,337.91,337.44,337.48,336.5428,336.3909,335.3612,65.62492,174.0696
12/3/2019 3:00:00 PM,337.46,337.46,336.84,336.9,336.5719,336.4254,335.3726,53.99614,51.80984
12/3/2019 3:02:00 PM,336.9,337.08,336.72,336.93,336.6152,336.4574,335.3836,54.44576,17.11979
12/3/2019 3:04:00 PM,336.93,337.04,336.59,336.59,336.6495,336.4819,335.3926,48.64314,-19.45335
12/3/2019 3:06:00 PM,336.66,336.98,336.62,336.87,336.6914,336.5002,335.4039,53.07821,-6.013029
12/3/2019 3:08:00 PM,336.87,336.88,336.51,336.61,336.7176,336.51,335.4135,48.85869,-40.13023
12/3/2019 3:10:00 PM,336.66,336.84,336.59,336.66,336.74,336.5158,335.423,49.6873,-37.8414
