Date,Open,High,Low,Close,Moving Average 21,Moving Average 43,Moving Average 178,Wilder's RSI 14,Commodity Channel Index (CCI) 14
12/4/2019 10:57:00 AM,311.76,311.77,311.71,311.73,311.679,311.637,310.2032,49.98795,16.03483
12/4/2019 10:58:00 AM,311.73,311.79,311.73,311.78,311.6857,311.6423,310.2217,53.48618,31.08399
12/4/2019 10:59:00 AM,311.78,311.81,311.69,311.71,311.6871,311.6435,310.2403,48.38205,-14.31573
12/4/2019 11:00:00 AM,311.71,311.8,311.71,311.8,311.699,311.6477,310.2595,54.40567,9.279017
12/4/2019 11:01:00 AM,311.8,311.88,311.77,311.84,311.7124,311.6544,310.2789,56.81818,118.0108
12/4/2019 11:02:00 AM,311.85,311.86,311.72,311.72,311.7186,311.6584,310.297,48.52502,-36.54007
12/4/2019 11:03:00 AM,311.72,311.74,311.65,311.72,311.7224,311.6598,310.3148,41.93358,-181.1217
12/4/2019 11:04:00 AM,311.72,311.78,311.67,311.78,311.7348,311.6595,310.3334,45.89122,-73.38565
12/4/2019 11:05:00 AM,311.77,311.86,311.76,311.86,311.7509,311.6623,310.3522,50.71406,106.6836
12/4/2019 11:06:00 AM,311.86,311.87,311.8,311.8,311.7657,311.6653,310.3703,47.30787,87.65068
12/4/2019 11:07:00 AM,311.8,311.83,311.75,311.8,311.7767,311.6682,310.3886,44.11684,34.90387
12/4/2019 11:08:00 AM,311.8,311.81,311.74,311.75,311.78,311.6686,310.4067,41.59919,-18.88577
12/4/2019 11:09:00 AM,311.75,311.75,311.65,311.66,311.7767,311.6695,310.4239,37.45493,-164.6985
12/4/2019 11:10:00 AM,311.67,311.67,311.59,311.59,311.769,311.6693,310.4403,34.56982,-211.1456
12/4/2019 11:11:00 AM,311.59,311.59,311.5,311.53,311.7557,311.6709,310.4562,32.27526,-222.9114
12/4/2019 11:12:00 AM,311.54,311.54,311.48,311.48,311.7414,311.6705,310.472,30.46116,-184.2018
12/4/2019 11:13:00 AM,311.48,311.52,311.44,311.51,311.7271,311.6714,310.4881,32.89868,-145.2722
12/4/2019 11:14:00 AM,311.51,311.51,311.45,311.51,311.7109,311.6707,310.5043,35.33955,-115.5602
12/4/2019 11:15:00 AM,311.51,311.6,311.51,311.56,311.6995,311.6723,310.5207,39.30173,-63.40273
12/4/2019 11:16:00 AM,311.56,311.64,311.56,311.58,311.6895,311.6728,310.537,40.86226,-35.27744
12/4/2019 11:17:00 AM,311.59,311.61,311.5,311.52,311.6776,311.6709,310.553,37.72699,-57.11181
12/4/2019 11:18:00 AM,311.52,311.56,311.49,311.5,311.6667,311.6693,310.5689,36.71621,-65.02386
12/4/2019 11:19:00 AM,311.5,311.57,311.49,311.56,311.6562,311.6702,310.5852,41.75992,-44.85351
12/4/2019 11:20:00 AM,311.56,311.57,311.52,311.53,311.6476,311.6677,310.6015,40.04153,-38.01576
12/4/2019 11:21:00 AM,311.53,311.62,311.52,311.61,311.6386,311.666,310.618,46.37743,16.80247
12/4/2019 11:22:00 AM,311.61,311.64,311.58,311.6,311.6271,311.6672,310.6349,45.72819,76.74032
